COUNTRY,GENDER,ENJMATH,PARENJMATH,WEALTH,TEACHERCLASSMANAG,COGNITIVEACTIV,TEACHSTUDRELAT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH
Finland,Female,Disagree,Agree,0.14,-0.1679,0.2055,0.6209,516.5992,528.2832,556.325,581.251,561.7775
Finland,Male,Strongly disagree,Disagree,0.43,0.0505,0.2055,0.2492,587.0151,635.3092,581.5625,635.3092,582.3415
Finland,Female,Agree,Agree,0.43,0.3431,0.494,0.3536,561.8554,618.7179,593.7919,605.4759,574.3184
Finland,Male,Disagree,Disagree,0.77,0.9208,0.2717,1.0099,471.966,484.42900000000003,480.5344,504.6814,457.9452
Finland,Female,Strongly disagree,Disagree,0.43,-0.0262,0.1088,0.0111,579.6931,533.7358,518.936,536.0726,541.5252
Finland,Female,Strongly disagree,Strongly disagree,-1.08,0.484,0.6838,0.4759,470.0187,447.4295,447.4295,492.6079,498.8394
Finland,Male,Agree,Agree,1.32,-1.3537,-0.623,-1.6365,425.4635,421.5688,443.379,452.7263,368.601
Finland,Male,Disagree,Agree,0.14,0.669,0.2055,0.2492,583.6657,545.4977,535.3716,535.3716,554.0661
Finland,Male,Agree,Agree,1.78,0.1346,0.3408,0.2492,529.8411,532.1779,547.7567,551.6513,603.0612
Finland,Female,Disagree,Agree,-0.13,-0.7808,-1.5051,-1.0029,388.1524,383.4787,388.1524,401.3943,409.9626
Finland,Female,Agree,Disagree,0.43,0.484,0.2717,0.1593,598.1539,619.1852,661.2479,616.8484,591.1435
Finland,Female,Disagree,Agree,-0.63,-0.3798,-0.1278,-0.5901,333.0036,364.94,344.6876,407.0026,395.3186
Finland,Male,Strongly disagree,Strongly agree,0.14,0.3431,0.494,0.2492,464.8777,439.9517,459.4251,499.151,481.2354
Finland,Male,Strongly agree,Agree,-0.39,0.484,0.1409,0.7959,486.5322,500.55300000000005,514.5739,531.7105,520.0265
Finland,Male,Strongly disagree,Disagree,0.77,0.669,-0.5365,-0.8079,455.14099999999996,473.0566,465.2672,432.5518,483.9617
Finland,Male,Strongly disagree,Agree,0.43,-0.5455,0.6314,-0.1113,420.8677,434.8886,471.4987,467.60400000000004,439.5622
Finland,Male,Agree,Agree,-0.86,0.0505,0.6314,0.2492,573.2279,554.5334,559.207,607.5012,588.0277
Finland,Male,Strongly disagree,Strongly disagree,0.43,-1.9363,-3.0674,-2.6658,528.5948,496.6584,565.2049,531.7105,526.258
Finland,Female,Disagree,Agree,0.77,0.1346,0.4142,0.6209,669.4267,625.8062,624.2483,629.7009,634.3745
Finland,Female,Strongly disagree,Disagree,1.19,-0.237,0.5827,0.1593,570.4237,593.0129,550.1714,550.9503,597.6866
Finland,Male,Disagree,Agree,-0.63,-0.9781,-3.0674,-0.8079,376.4683,350.7634,416.1941,453.5831,441.899
Finland,Male,Disagree,Disagree,0.13,-0.7808,-2.2454,-1.3056,397.5775,455.9978,408.4826,518.3128,448.2084
Finland,Male,Disagree,Disagree,-1.52,0.0505,-0.0913,-0.1113,533.4242,580.9394,521.7401,531.0874,566.9185
Finland,Male,Agree,Strongly agree,0.43,0.3431,1.1192,0.4759,628.0651,716.8639999999999,696.6116,726.9902,743.3479
Finland,Male,Strongly agree,Agree,1.19,-0.237,0.4532,-0.1673,571.1248,590.5982,578.1352,585.9246,619.4189
Finland,Male,Strongly disagree,Disagree,0.14,0.9208,0.494,0.1593,651.2775,683.2139,626.3515,620.12,600.6465
Finland,Female,Strongly disagree,Disagree,-0.42,-0.4581,-0.4009,-0.5901,339.31300000000005,336.1972,351.776,333.8604,300.3661
Finland,Female,Agree,Strongly agree,-0.13,0.1346,0.6314,0.0111,392.6702,451.0905,428.5013,418.3751,394.2281
Finland,Male,Agree,Strongly disagree,0.43,-2.8224,-2.2454,-1.3056,611.8632,583.8215,639.905,619.6526,564.3480000000001
Finland,Female,Disagree,Agree,-0.63,-0.0262,-0.2061,-0.0379,708.2178,695.7548,688.7444,710.5546,710.5546
Finland,Male,Agree,Strongly agree,-0.39,-1.9363,-0.5365,-2.0157,338.3004,275.9854,289.2273,321.1637,313.3744
Finland,Female,Strongly disagree,Agree,-0.39,-0.0262,0.1409,1.0099,406.769,333.5488,370.9378,386.5166,339.7803
Finland,Male,Agree,Agree,-0.39,0.2299,0.3769,0.3536,485.9869,441.5875,450.1558,473.5239,463.3977
Finland,Female,Disagree,Disagree,1.19,0.0505,1.0874,1.0099,509.5887,520.4938,534.5147,533.7358,494.01
Finland,Female,Disagree,Agree,0.14,0.9208,0.2717,1.0099,599.4781,556.6365,562.868,599.4781,574.5521
Finland,Female,Strongly disagree,Agree,0.77,0.1346,0.4532,0.4759,528.7506,530.3085,534.9821,533.4242,556.7923
Finland,Male,Disagree,Disagree,0.77,0.9208,-0.2489,0.3536,546.9777,516.5992,582.0299,557.1039,578.9142
Finland,Male,Strongly disagree,Disagree,0.14,-1.3537,-0.7292,-1.6365,571.8258,623.2357,595.194,587.4046,624.0146
Finland,Male,Disagree,Agree,0.77,-0.7808,-1.8184,-2.6658,506.6288,459.8925,524.5443,494.1658,507.4077
Finland,Female,Disagree,Disagree,-0.13,1.2559,0.6314,1.0099,483.9617,470.7197,562.6344,469.9408,482.4038
Finland,Female,Strongly agree,Agree,1.19,-1.3537,-0.8636,-0.8079,404.51,335.9635,417.75199999999995,335.9635,387.3734
Finland,Male,Disagree,Agree,1.59,1.2559,0.494,0.3536,565.828,572.0595,520.6496,563.4912,505.0709
Finland,Male,Disagree,Disagree,0.43,0.2299,0.6838,0.3536,469.6292,402.6406,402.6406,402.6406,380.0514
Finland,Male,Disagree,Agree,0.77,-2.8224,-3.0674,-2.6658,415.4931,321.2416,430.2929,437.3033,456.7768
Finland,Female,Strongly disagree,Strongly disagree,-0.86,-0.0983,0.0766,1.0099,549.3145,520.4938,493.231,525.1675,510.3677
Finland,Female,Agree,Agree,-0.13,0.9208,0.1409,0.3536,562.6344,586.0025,537.7084,582.8867,559.5186
Finland,Male,Strongly disagree,Disagree,0.77,0.1346,0.2384,0.0111,614.9011,584.5225,578.2909999999999,565.0491,551.8071
Finland,Male,Agree,Disagree,-0.39,0.9208,-0.0219,0.0111,513.4834,445.7158,481.54699999999997,478.4312,445.7158
Finland,Female,Disagree,Disagree,0.14,-0.1679,0.0114,0.4759,636.6334,629.623,636.6334,587.5604,606.2549
Finland,Male,Agree,Agree,0.43,0.2299,0.4142,0.2492,409.0279,440.1854,398.1228,484.5848,444.85900000000004
Finland,Female,Strongly disagree,Strongly agree,0.43,-1.9363,-1.8184,-2.6658,464.4882,486.2985,471.4987,477.7302,459.8146
Finland,Female,Disagree,Disagree,-0.13,-0.0983,-0.4638,-0.2217,433.2528,431.695,381.064,423.9056,452.7263
Finland,Male,Agree,Agree,0.14,0.9208,0.537,1.0099,520.5717,557.1818,539.2662,547.8346,518.2349
Finland,Male,Agree,Disagree,-0.31,-0.1679,-0.0913,-0.3303,643.0207,699.8832,682.7465,728.7038,710.7883
Finland,Female,Agree,Agree,0.43,-0.3069,-0.0913,-0.3303,481.54699999999997,469.084,440.2633,474.5365,430.916
Finland,Female,Strongly disagree,Agree,0.77,-0.9781,-0.8636,-0.8079,440.8085,432.2402,350.4518,418.2193,414.3247
Finland,Male,Disagree,Agree,0.77,-0.9781,-0.5365,1.0099,476.7955,512.6266,529.7632,485.3638,507.95300000000003
Finland,Female,Disagree,Agree,0.77,0.669,0.4142,1.0099,615.8358,584.6783,545.7314,580.0047,604.9307
Finland,Female,Disagree,Agree,0.43,0.484,0.2717,0.2492,642.086,609.3706,656.8858,638.1913,629.623
Finland,Female,Disagree,Agree,0.14,0.3431,-0.5365,0.2492,398.668,410.3521,372.9631,409.5731,393.9944
Finland,Male,Disagree,Disagree,0.14,0.1346,0.494,0.2492,424.0614,504.2919,465.3451,480.1449,389.0092
Finland,Female,Agree,Disagree,-0.13,-0.0262,0.2717,0.2492,616.3032,579.6931,606.177,619.4189,552.4303
Finland,Female,Disagree,Disagree,-0.39,-0.0262,-0.0913,0.2492,511.3024,555.7018,504.2919,541.6809,540.9019999999999
Finland,Male,Disagree,Agree,-0.63,-0.3069,-0.2061,-0.4474,510.3677,512.7045,473.7576,519.7149,494.01
Finland,Male,Agree,Disagree,0.77,-0.9781,-2.2454,-2.6658,583.0425,580.7057,616.5368,562.0112,599.4002
Finland,Male,Strongly disagree,Strongly disagree,0.14,0.669,-0.2489,2.8211,478.5091,479.2881,471.4987,483.1827,451.2463
Finland,Female,Agree,Agree,0.14,-0.0262,-0.2464,1.0099,443.4569,400.6154,407.6258,411.5205,389.7102
Finland,Male,Agree,Disagree,0.77,0.0505,0.0114,-0.1113,506.7845,443.6906,477.1849,477.1849,475.62699999999995
Finland,Male,Strongly disagree,Disagree,-0.13,0.2299,-0.0913,0.2492,445.4043,428.2676,445.4043,445.4043,433.7202
Finland,Male,Disagree,Agree,0.77,0.2299,0.494,0.6209,453.5831,457.4778,452.0252,462.9304,485.5196
Finland,Male,Agree,Agree,1.19,0.2299,0.3769,0.2492,460.282,484.42900000000003,484.42900000000003,511.6919,496.892
Finland,Male,Disagree,Agree,-0.39,0.2299,0.1409,1.26,503.3572,535.2937,537.6305,551.6513,543.862
Finland,Female,Disagree,Disagree,0.43,-0.0983,0.1409,-0.2217,449.7663,474.6923,422.5035,487.1553,456.7768
Finland,Female,Disagree,Strongly agree,-0.86,0.484,0.4532,0.4759,589.8972,578.9921,590.6761,589.1182,562.6344
Finland,Female,Agree,Agree,1.19,0.9208,0.6838,0.3536,550.1714,515.8981,515.1192,514.3402,506.5509
Finland,Male,Strongly disagree,Disagree,0.43,-1.3537,-2.2454,-0.8079,486.2985,475.3934,425.5414,453.5831,468.3829
Finland,Male,Agree,Strongly agree,0.14,-2.8224,-3.0674,-2.6658,590.053,563.5691,570.5795,544.0957,533.1905
Finland,Female,Disagree,Disagree,-0.13,-0.7808,-0.4638,0.1593,447.4295,454.4399,448.9874,424.0614,447.4295
Finland,Male,Agree,Strongly agree,-0.13,0.669,0.494,-0.0524,446.1832,418.1415,463.3198,404.8995,413.4678
Finland,Female,Strongly disagree,Agree,0.43,-2.8224,-0.4009,-2.0157,513.4834,522.8307,518.1569999999999,529.8411,529.0622
Finland,Male,Disagree,Agree,0.14,-2.8224,-3.0674,-2.6658,507.95300000000003,437.8486,494.711,479.1323,464.3325
Finland,Female,Disagree,Disagree,0.77,-0.0262,0.8023,0.1593,553.2871,521.3507,508.8877,541.6031,515.8981
Finland,Female,Disagree,Strongly agree,0.43,-0.0262,0.3408,-0.3303,391.6576,366.7316,443.8464,411.91,406.4574
Finland,Female,Strongly disagree,Disagree,0.43,0.484,0.6838,1.0099,437.2254,387.3734,416.973,431.7729,416.1941
Finland,Male,Disagree,Disagree,0.43,-0.0983,0.1088,-0.1113,496.5026,430.2929,491.05,499.6183,516.7549
Finland,Male,Disagree,Agree,-0.39,0.3431,0.4532,0.2492,592.1561,573.4616,567.2301,537.6305,564.8933
Finland,Male,Disagree,Agree,0.14,-0.9781,-1.8184,-0.8079,524.9338,507.7972,526.4917,553.7545,500.0078
Finland,Female,Disagree,Disagree,0.77,1.2559,0.2717,0.1593,536.1505,503.4351,495.6457,553.2871,534.5926
Finland,Male,Disagree,Agree,0.43,0.2299,0.6314,0.0111,359.2538,350.6855,316.4122,350.6855,324.9805
Finland,Male,Strongly disagree,Strongly disagree,0.77,-0.9781,-0.2489,-0.387,428.735,450.5453,447.4295,435.7454,463.7872
Finland,Male,Strongly agree,Strongly agree,0.43,-1.3537,-2.2454,-1.3056,562.7123,587.6383,616.4589,589.1961,545.5756
Finland,Female,Strongly disagree,Disagree,-0.63,0.0505,-0.2061,0.0111,608.5138,552.4303,556.325,585.9246,571.1248
Finland,Male,Strongly disagree,Agree,-0.86,0.484,0.9446,0.2492,388.9313,400.6154,365.5632,384.2577,420.0888
Finland,Female,Disagree,Agree,-0.28,-2.8224,-0.1278,-0.5138,320.4627,370.3147,393.6828,339.1572,370.3147
Finland,Male,Agree,Strongly agree,0.14,-0.0983,0.5827,0.1593,550.9503,600.8023,490.1932,517.456,505.7719
Finland,Female,Agree,Disagree,-0.63,0.1346,0.3058,0.2492,545.1862,562.3228,577.9015,556.8702,525.7127
Finland,Female,Disagree,Agree,1.19,0.2299,0.494,0.2492,532.4895,519.2475,544.1735,541.0578,588.573
Finland,Male,Agree,Agree,-0.13,-0.0983,0.2055,-0.0524,378.4156,377.6367,374.52099999999996,372.9631,395.5523
Finland,Female,Agree,Agree,0.43,-0.7808,0.1731,0.2492,709.8536,700.5063,677.1382,721.5376,669.3488
Finland,Male,Agree,Agree,-0.39,0.2299,0.0114,1.0099,662.8057,604.3854,625.4167,635.5429,635.5429
Finland,Male,Agree,Agree,0.77,0.1346,0.0442,0.7959,716.9419,717.7208,667.0899,686.5633,766.015
Finland,Male,Agree,Disagree,1.78,-0.3798,0.0114,-0.2217,435.7454,505.8498,464.5661,479.3659,382.7777
Finland,Female,Strongly disagree,Disagree,-0.86,0.0505,0.8023,0.2492,502.6562,519.0139,482.4038,511.2245,473.8355
Finland,Male,Strongly disagree,Disagree,-0.86,-0.3069,-0.5365,2.8211,617.9389,645.9807,670.9067,622.6126,625.7283
Finland,Male,Agree,Agree,-1.52,-0.3798,-3.0674,-0.1113,370.1589,321.8648,327.3173,353.0223,351.4644
Finland,Female,Agree,Disagree,0.77,0.3431,0.4142,0.2492,459.8146,503.4351,449.6884,452.0252,484.7406
Finland,Female,Agree,Disagree,-0.39,0.3431,0.0766,0.6209,697.079,712.6577,669.0372,669.0372,737.5837
Finland,Male,Agree,Agree,0.43,-2.7768,-3.0674,-2.0157,477.7302,447.3516,445.0148,439.5622,474.6144
Finland,Male,Agree,Agree,1.19,2.9734,-0.4638,-0.1113,541.7588,422.5814,445.1706,450.6232,486.4543
Finland,Female,Agree,Disagree,1.78,0.484,-0.3452,-0.1113,660.3910000000001,647.1491,612.8758,653.3806,659.6121
Finland,Female,Agree,Agree,1.19,-0.0262,0.0442,-0.1113,618.7179,614.8232,625.7283,681.8118,668.5699
Finland,Male,Disagree,Disagree,0.14,0.3431,0.2384,0.6209,400.5375,403.6532,363.1485,448.8316,359.2538
Finland,Male,Disagree,Strongly agree,0.77,-0.9781,-1.0353,-0.8079,612.3306,607.6569999999999,616.2253,662.9615,621.6778
Finland,Male,Agree,Agree,-0.13,0.3431,0.494,0.2492,593.0908,529.9969,545.5756,532.3337,533.8916
Finland,Male,Strongly disagree,Disagree,0.43,-0.0262,0.2717,0.0809,449.7663,480.1449,499.6183,468.4608,500.3973
Finland,Male,Disagree,Agree,0.77,0.9208,-0.5365,1.0099,456.8547,444.3916,400.7711,428.034,395.3186
Finland,Male,Disagree,Agree,0.14,0.2299,0.87,1.0099,511.1466,496.3468,518.1569999999999,501.0204,494.7889
Finland,Female,Strongly disagree,Agree,0.14,-0.0983,-0.0219,-0.1113,460.282,455.6084,433.7981,408.8721,438.4717
Finland,Male,Strongly disagree,Strongly disagree,-0.9,-1.9363,-3.0674,-2.6658,433.5644,456.1536,445.2485,462.3851,404.7437
Finland,Male,Strongly disagree,Agree,0.43,-0.237,-0.1248,0.7959,432.9413,456.3094,420.4783,446.9621,415.8046
Finland,Female,Strongly disagree,Disagree,-0.39,0.0505,0.2055,0.1593,638.1134,595.2718,588.2614,598.3876,610.8506
Finland,Female,Disagree,Agree,0.77,0.2299,0.5827,0.0111,539.8894,575.7205,497.8268,560.1418,555.4681
Finland,Male,Strongly disagree,Agree,-0.63,1.6580000000000001,0.2055,-0.1113,455.14099999999996,478.5091,502.6562,497.2036,501.0983
Finland,Female,Strongly disagree,Disagree,-0.63,-0.9781,-0.1659,-0.8079,494.0879,507.3298,497.2036,490.9721,526.0243
Finland,Male,Disagree,Disagree,0.43,0.2299,0.7524,1.0099,395.5523,404.1206,415.0257,412.6889,443.8464
Finland,Female,Strongly disagree,Agree,-1.3,-0.237,-0.0561,-0.1113,582.5752,605.1644,591.9224,605.1644,619.1852
Finland,Female,Disagree,Agree,0.77,0.1346,0.3408,0.6209,511.4582,505.2267,519.2475,502.1109,491.2058
Finland,Female,Strongly disagree,Disagree,0.14,-0.0983,0.8023,0.2492,617.16,522.1296,541.6031,577.4342,572.7606
Finland,Male,Strongly disagree,Strongly disagree,0.05,0.669,0.3058,0.3499,318.048,326.6163,374.9104,381.9209,383.4787
Finland,Female,Strongly disagree,Agree,0.14,0.484,0.7405,0.2492,452.7263,436.3686,445.7158,427.8003,453.5052
Finland,Male,Disagree,Agree,-0.13,0.0505,0.5827,1.0099,585.3014,619.5747,590.754,588.4172,575.9542
Finland,Female,Agree,Strongly agree,-0.13,0.2299,0.5827,0.0809,390.3334,321.7869,366.9653,376.3125,335.8078
Finland,Male,Strongly agree,Agree,0.77,1.2559,1.6179,1.5296,643.566,653.6922,605.398,645.1239,624.8715
Finland,Female,Strongly disagree,Agree,0.14,0.2299,0.4532,0.2492,463.8651,499.6962,543.3167,496.5805,524.6222
Finland,Male,Disagree,Agree,0.14,-1.9363,-0.5365,-0.387,521.3507,537.7084,542.382,521.3507,503.4351
Finland,Male,Disagree,Disagree,0.14,-0.3798,-0.5365,1.5296,396.9544,393.0597,413.31199999999995,369.6915,422.6593
Finland,Male,Strongly agree,Strongly agree,-0.39,-1.9363,-1.0353,-1.6365,678.8518,570.5795,592.3898,618.8737,653.1469
Finland,Male,Strongly disagree,Disagree,0.43,-2.8224,-1.8184,-1.3056,501.9551,515.976,545.5756,523.7654,523.7654
Finland,Male,Strongly disagree,Strongly disagree,0.43,-0.237,0.1409,0.6209,485.4417,536.0726,500.2415,470.6418,535.2937
Finland,Female,Disagree,Agree,0.77,0.0505,0.2384,0.2492,459.50300000000004,489.8816,482.8712,479.7554,433.7981
Finland,Female,Strongly disagree,Agree,1.19,-0.5455,-0.0219,-0.3303,498.6836,442.6001,491.6732,489.3363,435.5897
Finland,Male,Strongly disagree,Disagree,1.19,-2.8224,-3.0674,-2.6658,496.0352,459.4251,439.1728,441.5096,426.7098
Finland,Female,Strongly disagree,Agree,0.43,0.2299,0.3058,0.3536,537.7863,500.3973,498.0604,536.2284,504.2919
Finland,Female,Disagree,Disagree,0.14,0.0505,0.3408,0.3536,557.9607,563.4133,547.0556,511.2245,570.4237
Finland,Female,Strongly agree,Agree,0.43,0.2299,0.537,0.2492,715.4619,653.9258,718.5777,664.831,656.2627
Finland,Female,Disagree,Disagree,0.43,0.9208,0.5827,1.0099,546.3546,523.7654,544.0178,507.4077,509.7445
Finland,Female,Disagree,Disagree,0.77,0.0505,0.0114,-0.1673,614.7453,565.6722,616.3032,582.8088,609.2927
Finland,Female,Disagree,Agree,1.78,0.2299,0.1088,0.2492,609.6043,527.8159,588.573,573.7732,584.6783
Finland,Male,Agree,Strongly disagree,0.43,0.2299,0.2055,0.7959,683.2139,654.3932,675.4245,652.0564,648.9406
Finland,Female,Disagree,Agree,0.43,0.3706,0.6314,0.6209,448.8316,398.9796,395.0849,409.1058,408.3268
Finland,Male,Disagree,Disagree,0.43,-0.3798,-0.0913,-0.387,483.8838,501.0204,501.0204,506.473,498.6836
Finland,Male,Disagree,Strongly disagree,0.43,0.3431,0.4532,0.2492,381.1419,380.36300000000006,325.8374,392.82599999999996,376.4683
Finland,Male,Disagree,Disagree,0.14,0.3431,0.7405,1.0099,492.9974,521.0391,496.1131,532.7232,574.7858
Finland,Female,Strongly disagree,Agree,-0.39,-0.237,-0.7292,-0.2217,546.8998,607.6569999999999,593.6361,589.7414,627.1304
Finland,Male,Disagree,Disagree,0.43,-0.237,-0.2061,-0.1113,613.9663,597.6087,612.4085,613.9663,620.9768
Finland,Female,Agree,Disagree,0.77,0.2299,0.2384,0.0809,593.9477,571.3585,587.7162,565.9059,603.2949
Finland,Female,Disagree,Disagree,0.43,0.2299,-0.0913,0.0111,533.8916,537.0073,573.6174,519.0918,549.4703
Finland,Female,Agree,Disagree,1.19,0.2299,-0.2061,1.8217,560.9986,589.8193,559.4407,580.472,549.3145
Finland,Female,Agree,Disagree,-0.39,-1.3537,-3.0674,-1.3056,373.8199,329.4205,373.8199,360.57800000000003,380.0514
Finland,Male,Strongly disagree,Disagree,0.14,0.484,0.6314,0.2492,553.2871,589.1182,532.2558,513.5613,550.1714
Finland,Female,Strongly disagree,Disagree,1.19,-0.3069,-0.0913,-0.387,523.298,517.8455,508.4982,531.0874,463.3198
Finland,Female,Strongly disagree,Disagree,-0.13,0.9208,0.1088,1.0099,476.9512,536.9294,493.3089,521.3507,547.8346
Finland,Male,Strongly disagree,Agree,0.43,0.2299,-0.0561,0.2492,466.0461,505.7719,514.3402,465.2672,548.6135
Finland,Male,Disagree,Disagree,0.43,0.2299,0.494,1.0099,589.8193,546.9777,578.1352,557.1039,525.1675
Finland,Male,Disagree,Agree,1.19,0.2299,0.1088,0.0111,509.9003,498.9952,520.0265,491.9847,467.8377
Finland,Female,Strongly disagree,Disagree,-0.39,-0.237,-0.0913,0.2492,510.5234,533.1126,557.2597,504.2919,517.5339
Finland,Female,Disagree,Agree,0.77,0.3431,0.5827,0.0809,569.2553,582.4973,555.2345,556.0134,543.5504
Finland,Male,Disagree,Disagree,0.14,-0.9781,-1.0353,-1.3056,357.4622,380.0514,355.1254,408.0932,389.3987
Finland,Male,Agree,Agree,0.31,0.3431,0.6314,0.2492,684.1486,673.2435,688.0433,654.549,623.3915
Finland,Female,Agree,Strongly agree,1.78,0.9208,0.5827,0.0111,575.8763,552.5082,542.382,571.2027,593.7919
Finland,Female,Agree,Disagree,0.43,0.484,0.4532,0.1593,572.0595,544.0178,516.7549,528.439,551.0282
Finland,Male,Agree,Agree,-0.13,0.484,0.6314,0.2492,652.368,675.7361,615.7579,664.052,654.7048
Finland,Male,Disagree,Agree,1.19,-0.0983,0.2055,-0.0524,582.8088,451.9473,555.5459999999999,530.62,557.1039
Finland,Male,Agree,Agree,1.78,-0.9781,-0.5365,-0.8079,490.1932,481.6249,461.3725,472.2776,497.2036
Finland,Female,Disagree,Agree,-0.13,0.1346,0.1088,0.6209,596.0508,604.6191,553.2092,583.5878,582.8088
Finland,Male,Agree,Disagree,1.19,0.3431,-0.1659,0.3536,497.9826,507.3298,505.7719,489.4142,526.8032
Finland,Female,Disagree,Agree,0.77,-0.0983,0.1088,1.0099,555.0787,598.6992,551.184,543.3946,562.868
Finland,Male,Disagree,Agree,0.14,-0.3798,-0.3005,-0.2217,559.5965,614.9011,631.2588,586.8593,572.8384
Finland,Male,Agree,Agree,0.43,0.0505,-0.0561,1.26,658.4437,630.4019,644.4228,631.1809,634.2966
Finland,Female,Disagree,Agree,0.77,0.2299,0.2055,0.4759,469.785,484.5848,472.9008,477.5744,452.6484
Finland,Female,Disagree,Disagree,0.43,-0.6486,-0.2949,-0.2217,423.6719,456.3873,437.6928,456.3873,424.4508
Finland,Female,Disagree,Agree,1.6,-0.9781,-0.5365,0.2492,396.3312,396.3312,429.0466,425.9308,422.8151
Finland,Male,Disagree,Agree,0.43,-2.8224,-1.8184,-2.6658,682.5129,659.1447,624.8715,656.029,656.029
Finland,Male,Disagree,Agree,0.14,-0.5455,-0.2949,-0.1113,561.7775,620.9768,578.9142,616.3032,582.0299
Finland,Female,Disagree,Agree,0.43,1.2559,0.8023,1.0099,496.0352,534.9821,454.7515,496.0352,496.0352
Finland,Female,Disagree,Disagree,0.43,-0.237,0.3058,0.2492,644.6565,639.2039,621.2884,608.0464,619.7305
Finland,Male,Disagree,Agree,0.43,0.1346,0.3058,0.2492,468.2271,485.3638,492.3742,485.3638,477.5744
Finland,Male,Agree,Agree,0.43,0.3431,0.9446,0.7959,556.4029,529.1401,535.3716,515.8981,535.3716
Finland,Female,Strongly disagree,Strongly agree,0.43,0.9208,0.3058,0.6209,469.1619,463.7093,480.06699999999995,468.3829,430.215
Finland,Female,Disagree,Agree,0.43,-2.6479,-2.2454,-2.6658,502.81199999999995,504.3698,442.0548,457.6336,420.2446
Finland,Female,Agree,Agree,-1.08,0.669,0.7405,0.1593,462.8525,493.231,484.6627,508.0308,428.5792
Finland,Female,Strongly disagree,Disagree,-0.39,-1.9363,-1.2488,-2.0157,420.0109,448.8316,416.1162,447.2737,448.0527
Finland,Female,Disagree,Disagree,-0.13,0.9208,0.4142,0.6209,521.818,497.671,523.3759,470.4082,531.1653
Finland,Female,Disagree,Disagree,-1.52,0.2299,0.2384,0.0809,582.731,606.0991,591.2993,593.6361,570.268
Finland,Male,Agree,Agree,0.43,-1.9363,-1.0353,-2.0157,631.1809,626.5072,642.8649,649.0964,698.9484
Finland,Male,Agree,Disagree,-0.39,0.2299,-0.1278,-2.6658,622.6126,593.7919,599.2444,603.1391,611.7074
Finland,Female,Agree,Agree,-0.39,-0.0983,0.2384,-0.1113,466.8251,477.7302,529.919,514.3402,516.6771
